시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소
서울특별시 광진구 중곡동,7*,단독,8m미만,203.27,106.8,202301,21,"77,000",1989,영화사로3길,20230413,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,48.43,109,202205,24,"78,000",1971,긴고랑로26길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,6*,단독,8m미만,80.66,112.4,202206,24,"30,000",1977,용마산로8길,,직거래,-
서울특별시 광진구 중곡동,1**,단독,8m미만,172,116,202205,24,"87,500",1983,긴고랑로26길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,55.76,119,202303,19,"39,000",1984,용마산로28다길,,중개거래,서울 강동구
서울특별시 광진구 중곡동,2**,단독,8m미만,133.12,123.3,202304,11,"65,000",1976,용마산로28가길,,직거래,-
서울특별시 광진구 중곡동,1**,단독,8m미만,103.27,127.3,202207,11,"61,600",1975,영화사로9나길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,103.27,127.3,202205,27,"61,600",1975,영화사로9나길,20220711,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,128.44,129.3,202209,20,"70,500",1973,답십리로78길,20221103,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,12m미만,106.78,130.2,202205,3,"107,000",1974,null,,중개거래,서울 광진구
서울특별시 광진구 중곡동,3**,단독,12m미만,226.88,132.6,202209,13,"200,000",1990,능동로38길,20230327,중개거래,서울 광진구
서울특별시 광진구 중곡동,3**,단독,12m미만,226.88,132.6,202303,27,"200,000",1990,능동로38길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,316.01,138.2,202205,31,"133,000",1989,긴고랑로30길,,중개거래,서울 송파구
서울특별시 광진구 중곡동,1**,단독,8m미만,316.01,138.2,202205,31,"133,000",1989,긴고랑로30길,20220831,중개거래,서울 송파구
서울특별시 광진구 중곡동,3**,단독,12m미만,199.8,139.2,202303,27,"255,000",1991,능동로38길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,7*,단독,8m미만,151.07,143.8,202302,7,"59,900",1978,긴고랑로44길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,2**,단독,8m미만,228.31,144.8,202205,22,"113,500",1991,null,,중개거래,서울 송파구
서울특별시 광진구 중곡동,1**,단독,12m미만,330.12,163,202207,1,"205,000",2011,능동로55길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,152.73,165.3,202212,1,"200,000",1978,천호대로119길,,직거래,-
서울특별시 광진구 중곡동,2**,단독,8m미만,244.8,166,202210,18,"146,000",1990,능동로43길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,8m미만,342.42,166.3,202205,28,"138,000",1991,능동로59길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,1**,단독,12m미만,227.71,167.3,202207,1,"175,000",1983,능동로55길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,7*,단독,8m미만,258.42,172.2,202205,7,"135,000",1988,긴고랑로38길,,중개거래,서울 광진구
서울특별시 광진구 중곡동,2**,단독,8m미만,249.26,172.6,202208,3,"105,600",1990,능동로51길,,직거래,-
서울특별시 광진구 중곡동,6**,단독,12m미만,364.94,172.6,202304,25,"364,000",1986,능동로37길,,직거래,-
서울특별시 광진구 중곡동,1**,단독,25m미만,657.66,208.6,202205,4,"310,000",1989,면목로,,중개거래,서울 광진구
서울특별시 광진구 중곡동,2**,단독,25m이상,626.76,311.1,202212,26,"310,000",1988,긴고랑로,,중개거래,서울 강남구
서울특별시 광진구 중곡동,1**,단독,12m미만,792.28,363,202207,13,"440,000",1990,용마산로1길,,중개거래,"서울 강동구, 서울 광진구"
서울특별시 광진구 중곡동,1**,단독,25m이상,1594.37,693.9,202211,3,"1,160,000",1983,천호대로,,중개거래,서울 광진구
서울특별시 광진구 화양동,*,다가구,8m미만,168.48,94.9,202210,19,"220,000",1991,null,,중개거래,서울 강남구
서울특별시 광진구 화양동,*,다가구,8m미만,168.48,94.9,202209,21,"220,000",1991,아차산로33길,20221019,중개거래,서울 강남구
서울특별시 광진구 화양동,4*,다가구,8m미만,178.31,114.4,202302,13,"137,000",1986,아차산로27길,20230415,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,다가구,8m미만,211.33,123,202302,19,"153,000",1994,동일로26길,,중개거래,서울 광진구
서울특별시 광진구 화양동,4*,다가구,8m미만,228.48,123,202207,12,"150,000",1996,아차산로23길,,중개거래,서울 광진구
서울특별시 광진구 화양동,*,다가구,8m미만,245.01,162.1,202302,17,"250,000",1990,군자로,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,다가구,8m미만,275.76,165,202205,31,"144,700",1988,아차산로23길,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,단독,8m미만,122.74,103.5,202211,15,"155,000",1974,아차산로25길,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,단독,8m미만,140.13,104.8,202205,31,"107,700",1987,아차산로25길,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,단독,8m미만,138.24,119,202207,19,"178,000",1975,아차산로21길,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,단독,8m미만,159.64,120.3,202206,22,"120,000",1974,아차산로21길,,중개거래,서울 광진구
서울특별시 광진구 화양동,3*,단독,8m미만,163.44,120.3,202206,22,"125,000",1975,아차산로21길,,중개거래,서울 광진구
서울특별시 광진구 화양동,*,단독,8m미만,222.58,126.6,202208,8,"164,000",1987,아차산로29길,,중개거래,서울 광진구
서울특별시 광진구 화양동,*,단독,8m미만,199.38,132.6,202208,6,"112,000",1994,군자로,,중개거래,서울 광진구
서울특별시 광진구 화양동,4*,단독,8m미만,138.85,138.5,202207,14,"119,000",1970,동일로22길,,중개거래,서울 광진구
서울특별시 광진구 화양동,*,단독,8m미만,267.06,153.7,202208,7,"185,000",1974,아차산로31길,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 광진구 화양동,*,단독,8m미만,203.89,164,202207,21,"144,000",1988,능동로,20221031,중개거래,서울 광진구
서울특별시 광진구 화양동,1*,단독,8m미만,245.43,170.6,202206,3,"154,000",1988,군자로5길,20220629,중개거래,서울 광진구
서울특별시 광진구 화양동,1*,단독,8m미만,245.43,170.6,202206,29,"154,000",1988,null,,중개거래,서울 광진구
서울특별시 광진구 화양동,1*,단독,8m미만,489.58,211,202207,22,"330,000",1987,군자로,,중개거래,서울 광진구
서울특별시 광진구 화양동,4**,단독,8m미만,265.5,410,202205,3,"407,600",1982,광나루로22가길,,중개거래,서울 광진구
서울특별시 구로구 가리봉동,1**,다가구,8m미만,130.62,86,202211,12,"44,200",1990,구로동로2다길,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,8*,다가구,8m미만,165.72,112,202205,28,"56,000",1991,구로동로2길,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,1**,다가구,8m미만,157.97,132.3,202211,19,"100,000",1974,구로동로,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,1**,다가구,12m미만,658.08,365.3,202302,21,"300,000",1974,우마길,,중개거래,서울 강남구
서울특별시 구로구 가리봉동,1**,단독,8m미만,114.8,105.8,202210,20,"57,000",1974,남부순환로105가길,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,1**,단독,8m미만,120.59,110.4,202210,20,"60,000",1973,남부순환로105가길,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,1**,단독,8m미만,154.61,111.7,202206,13,"90,000",1974,구로동로,,중개거래,서울 구로구
서울특별시 구로구 가리봉동,1**,단독,8m미만,325.29,331.2,202206,3,"300,500",1978,남부순환로107가길,,중개거래,서울 금천구
서울특별시 구로구 개봉동,3**,다가구,8m미만,182.28,103.1,202205,24,"71,000",1991,서해안로34가길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,다가구,8m미만,175.5,106,202206,29,"58,800",1995,개봉로11길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,다가구,8m미만,222.23,130.9,202205,22,"89,000",1992,서해안로34가길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,다가구,12m미만,248.73,153.7,202206,23,"86,000",1990,개봉로17아길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,다가구,8m미만,328.55,165.8,202207,5,"130,000",1991,개봉로17나길,20230329,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,139.32,93.6,202207,24,"70,775",1990,개봉로17나길,20220830,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,139.32,93.6,202208,30,"70,775",1990,개봉로17나길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,101.49,96,202207,25,"51,500",1971,개봉로11나길,,중개거래,"경기 광명시, 서울 구로구"
서울특별시 구로구 개봉동,5*,단독,8m미만,148.41,99,202206,1,"45,000",1989,고척로21가길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,118.3,103.1,202207,23,"77,950",1975,개봉로17나길,20220830,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,118.3,103.1,202208,30,"77,950",1975,개봉로17나길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,1**,단독,8m미만,109.67,106,202211,2,"62,400",1973,경인로33길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,8m미만,184.23,128.1,202205,12,"83,000",1977,개봉로17아길,,중개거래,경기 광명시
서울특별시 구로구 개봉동,3**,단독,12m미만,196.02,132.2,202207,28,"97,900",1989,개봉로17라길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,8m미만,202.84,134.5,202208,3,"47,000",1984,개봉로17나길,,직거래,-
서울특별시 구로구 개봉동,3**,단독,8m미만,203.1,135.9,202209,15,"100,695",1988,개봉로17나길,20221213,중개거래,서울 구로구
서울특별시 구로구 개봉동,1**,단독,8m미만,122.27,136,202302,8,"57,000",1972,경인로33나길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,1**,단독,8m미만,203.58,136,202205,11,"69,700",1989,고척로31길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,6*,단독,8m미만,97.71,145,202205,25,"56,000",1977,고척로,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,225.9,151.4,202207,22,"103,000",1990,개봉로17나길,20220830,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,12m미만,225.9,151.4,202208,30,"103,000",1990,개봉로17나길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,133.56,155,202206,14,"114,400",1981,개봉로11길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,1**,단독,8m미만,194.28,165,202210,12,"125,000",1974,경인로33마길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,8m미만,246.84,166.3,202208,6,"93,000",1989,개봉로17마길,,직거래,-
서울특별시 구로구 개봉동,1**,단독,8m미만,80.89,169,202303,27,"85,000",1974,고척로,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,8m미만,236.25,169.6,202207,5,"99,522",1988,개봉로17나길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,1**,단독,8m미만,121.76,175,202211,2,"90,100",1971,경인로33길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,3**,단독,8m미만,135.54,178,202207,26,"85,000",1980,개봉로3가길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,153.67,185,202206,14,"128,800",1979,개봉로11길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,189.56,192,202206,14,"104,400",1979,개봉로11길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,134.23,197,202206,14,"104,300",1979,개봉로11길,,중개거래,서울 구로구
서울특별시 구로구 개봉동,2**,단독,8m미만,342.75,315.7,202205,11,"235,000",1984,개봉로16가길,,중개거래,서울 강서구
서울특별시 구로구 고척동,2**,다가구,8m미만,178.62,116,202206,13,"48,000",1993,고척로33다길,,중개거래,서울 구로구
서울특별시 구로구 고척동,2**,다가구,8m미만,176.04,132,202205,13,"68,000",1997,경인로35길,,중개거래,서울 구로구
서울특별시 구로구 고척동,9*,단독,12m미만,39.67,72,202206,25,"32,600",1971,경서로1가길,,중개거래,서울 구로구
서울특별시 구로구 고척동,2**,단독,8m미만,168.39,99,202207,11,"44,500",1991,고척로41길,,중개거래,서울 구로구
서울특별시 구로구 고척동,2**,단독,8m미만,177.84,119,202209,25,"55,000",1990,고척로33길,,중개거래,서울 구로구
서울특별시 구로구 고척동,1**,단독,8m미만,163.97,142,202206,8,"108,000",1976,경서로5길,,직거래,-
서울특별시 구로구 고척동,2**,단독,8m미만,96.86,165,202208,19,"80,000",1977,고척로39길,,중개거래,서울 구로구
서울특별시 구로구 고척동,6*,단독,8m미만,158.55,167.4,202302,16,"95,180",1983,안양천로537다길,,중개거래,서울 구로구
서울특별시 구로구 고척동,2**,단독,8m미만,212.34,173,202209,6,"117,000",1977,고척로31길,,중개거래,서울 구로구
서울특별시 구로구 고척동,2**,단독,8m미만,212.34,173,202205,27,"117,000",1977,고척로31길,20220823,중개거래,서울 구로구
서울특별시 구로구 고척동,1**,단독,8m미만,247.32,187,202206,16,"95,250",1990,고척로52다길,,중개거래,서울 구로구
서울특별시 구로구 구로동,4**,다가구,8m미만,104.22,79,202302,8,"32,250",2006,구로동로42길,,중개거래,서울 구로구
서울특별시 구로구 구로동,3**,다가구,8m미만,145.44,89,202209,2,"55,000",1991,구로동로17길,,중개거래,서울 구로구
서울특별시 구로구 구로동,5**,다가구,8m미만,148.28,90,202304,9,"62,000",1996,구로중앙로28길,,중개거래,서울 구로구
서울특별시 구로구 구로동,5**,다가구,8m미만,160.14,109,202208,11,"100,000",1989,구로중앙로32가길,,중개거래,서울 구로구
서울특별시 구로구 구로동,4**,다가구,8m미만,127.38,119,202207,31,"47,000",1995,구로동로42길,,중개거래,서울 구로구
서울특별시 구로구 구로동,5**,다가구,12m미만,192.33,155,202304,17,"103,100",1991,구로중앙로34길,,직거래,-
서울특별시 구로구 구로동,4**,다가구,12m미만,330.09,166,202207,25,"142,500",1995,구로동로40길,,중개거래,서울 구로구
